0:0:0:0:0:0:0:1 - - [08/Feb/2016:06:26:47 -0600] "GET /csj/MakeTable HTTP/1.1" 200 1968
0:0:0:0:0:0:0:1 - - [08/Feb/2016:07:03:06 -0600] "GET /csj/Laptop HTTP/1.1" 200 2140
0:0:0:0:0:0:0:1 - - [08/Feb/2016:07:03:08 -0600] "GET /csj/OrderPage?itemID=Asus HTTP/1.1" 200 1742
0:0:0:0:0:0:0:1 - - [08/Feb/2016:07:03:09 -0600] "GET /csj/Checkout? HTTP/1.1" 200 2088
0:0:0:0:0:0:0:1 - - [08/Feb/2016:07:05:01 -0600] "GET /csj/Phones HTTP/1.1" 200 2829
0:0:0:0:0:0:0:1 - - [08/Feb/2016:07:05:03 -0600] "GET /csj/OrderPage?itemID=DroidMAXX HTTP/1.1" 200 1442
0:0:0:0:0:0:0:1 - - [08/Feb/2016:07:05:04 -0600] "GET /csj/Tablets HTTP/1.1" 200 2470
0:0:0:0:0:0:0:1 - - [08/Feb/2016:07:05:05 -0600] "GET /csj/OrderPage?itemID=Nexus HTTP/1.1" 200 1747
0:0:0:0:0:0:0:1 - - [08/Feb/2016:07:05:36 -0600] "GET /csj/Phones HTTP/1.1" 200 2829
0:0:0:0:0:0:0:1 - - [08/Feb/2016:07:05:49 -0600] "GET /csj/Phones HTTP/1.1" 200 2829
0:0:0:0:0:0:0:1 - - [08/Feb/2016:07:06:12 -0600] "GET /csj/Phones HTTP/1.1" 200 2829
0:0:0:0:0:0:0:1 - - [08/Feb/2016:07:06:14 -0600] "GET /csj/OrderPage?itemID=MotoX HTTP/1.1" 200 1521
0:0:0:0:0:0:0:1 - - [08/Feb/2016:07:06:18 -0600] "GET /csj/Laptop HTTP/1.1" 200 2140
0:0:0:0:0:0:0:1 - - [08/Feb/2016:07:06:19 -0600] "GET /csj/OrderPage?itemID=Asus HTTP/1.1" 200 1733
0:0:0:0:0:0:0:1 - - [08/Feb/2016:07:08:26 -0600] "GET /csj/Phones HTTP/1.1" 200 2829
0:0:0:0:0:0:0:1 - - [08/Feb/2016:07:08:28 -0600] "GET /csj/OrderPage?itemID=DroidMAXX HTTP/1.1" 200 1442
0:0:0:0:0:0:0:1 - - [08/Feb/2016:07:08:31 -0600] "GET /csj/Tablets HTTP/1.1" 200 2470
0:0:0:0:0:0:0:1 - - [08/Feb/2016:07:08:32 -0600] "GET /csj/OrderPage?itemID=Nexus HTTP/1.1" 200 1747
0:0:0:0:0:0:0:1 - - [08/Feb/2016:07:08:34 -0600] "GET /csj/Checkout? HTTP/1.1" 200 2097
0:0:0:0:0:0:0:1 - - [08/Feb/2016:07:19:04 -0600] "GET /csj/Phones HTTP/1.1" 200 2829
0:0:0:0:0:0:0:1 - - [08/Feb/2016:07:20:08 -0600] "GET /csj/OrderPage?itemID=DroidMAXX HTTP/1.1" 200 1747
0:0:0:0:0:0:0:1 - - [08/Feb/2016:07:20:09 -0600] "GET /csj/Checkout? HTTP/1.1" 200 2098
0:0:0:0:0:0:0:1 - - [08/Feb/2016:07:20:33 -0600] "GET /csj/OrderPage?itemID=Asus HTTP/1.1" 200 1428
0:0:0:0:0:0:0:1 - - [08/Feb/2016:07:20:36 -0600] "GET /csj/Checkout HTTP/1.1" 200 1805
0:0:0:0:0:0:0:1 - - [08/Feb/2016:07:20:37 -0600] "GET /csj/TV HTTP/1.1" 200 1768
0:0:0:0:0:0:0:1 - - [08/Feb/2016:07:20:39 -0600] "GET /csj/OrderPage?itemID=Samsung HTTP/1.1" 200 1730
0:0:0:0:0:0:0:1 - - [08/Feb/2016:07:20:40 -0600] "GET /csj/Checkout HTTP/1.1" 200 2077
0:0:0:0:0:0:0:1 - - [08/Feb/2016:07:31:55 -0600] "GET /csj/Phones HTTP/1.1" 200 2829
0:0:0:0:0:0:0:1 - - [08/Feb/2016:07:31:56 -0600] "GET /csj/OrderPage?itemID=DroidMAXX HTTP/1.1" 200 2044
0:0:0:0:0:0:0:1 - - [08/Feb/2016:07:31:58 -0600] "GET /csj/Checkout HTTP/1.1" 200 2360
0:0:0:0:0:0:0:1 - - [08/Feb/2016:09:51:59 -0600] "GET /csj/Phones HTTP/1.1" 200 2829
0:0:0:0:0:0:0:1 - - [08/Feb/2016:09:52:01 -0600] "GET /csj/OrderPage?itemID=DroidMAXX HTTP/1.1" 200 1442
0:0:0:0:0:0:0:1 - - [08/Feb/2016:09:52:03 -0600] "GET /csj/Tablets HTTP/1.1" 200 2470
0:0:0:0:0:0:0:1 - - [08/Feb/2016:09:52:04 -0600] "GET /csj/OrderPage?itemID=Nexus HTTP/1.1" 200 1747
0:0:0:0:0:0:0:1 - - [08/Feb/2016:09:53:13 -0600] "GET /csj/Checkout HTTP/1.1" 200 791
0:0:0:0:0:0:0:1 - - [08/Feb/2016:09:53:15 -0600] "GET /csj/Checkout HTTP/1.1" 200 791
0:0:0:0:0:0:0:1 - - [08/Feb/2016:09:53:17 -0600] "GET /csj/Phones HTTP/1.1" 200 2829
0:0:0:0:0:0:0:1 - - [08/Feb/2016:09:53:18 -0600] "GET /csj/OrderPage?itemID=DroidMAXX HTTP/1.1" 200 1442
0:0:0:0:0:0:0:1 - - [08/Feb/2016:09:53:20 -0600] "GET /csj/Checkout HTTP/1.1" 200 1819
0:0:0:0:0:0:0:1 - - [08/Feb/2016:09:53:30 -0600] "GET /csj/Laptop HTTP/1.1" 200 2140
0:0:0:0:0:0:0:1 - - [08/Feb/2016:09:53:33 -0600] "GET /csj/OrderPage?itemID=Asus HTTP/1.1" 200 1742
0:0:0:0:0:0:0:1 - - [08/Feb/2016:09:53:36 -0600] "GET /csj/Checkout HTTP/1.1" 200 2088
0:0:0:0:0:0:0:1 - - [08/Feb/2016:13:01:40 -0600] "GET /csj/Phones HTTP/1.1" 200 2829
0:0:0:0:0:0:0:1 - - [08/Feb/2016:13:01:44 -0600] "GET /csj/OrderPage?itemID=DroidMAXX HTTP/1.1" 200 1442
0:0:0:0:0:0:0:1 - - [08/Feb/2016:13:01:46 -0600] "GET /csj/Checkout? HTTP/1.1" 200 1819
0:0:0:0:0:0:0:1 - - [08/Feb/2016:13:01:53 -0600] "GET /csj/Confirmationpage?FirstName=Orlando&LastName=Hernandez&email=orlandoher34%40gmail.com&address=303+Blue+Spruce+Ct&city=Lake+Villa&state=IL&zipcode=60046&creditcard= HTTP/1.1" 404 991
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:00 -0600] "OPTIONS /C$/Users/Hernandez%20Orlando/Downloads HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:00 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:00 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:01 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:01 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:01 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:01 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:01 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:01 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:01 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads/ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:01 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:01 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:01 -0600] "PROPFIND /C$/Users HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:01 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:02 -0600] "PROPFIND /C$/Users HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:02 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:02 -0600] "PROPFIND /C$/Users HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:02 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:02 -0600] "PROPFIND /C$/Users HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:02 -0600] "PROPFIND /C$/Users HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:02 -0600] "PROPFIND /C$ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:02 -0600] "PROPFIND /C$/Users HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:02 -0600] "PROPFIND /C$ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:03 -0600] "PROPFIND /C$/Users HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:03 -0600] "PROPFIND /C$ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:03 -0600] "PROPFIND /C$/Users/ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:03 -0600] "PROPFIND /C$ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:03 -0600] "PROPFIND /C$ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:03 -0600] "PROPFIND /C$ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:03 -0600] "PROPFIND /C$ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:03 -0600] "PROPFIND /C$/ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:03 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:03 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:03 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads/,bcg,1707825773,-1277887456,TC,0-0,AAAAAQ-4ogWbPUloxCZ4vWHU7L4QkX8S7AJK7lv-g8838zip0_webex.exe HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:04 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:04 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads/,bcg,1707825773,-1277887456,TC,0-0,AAAAAQ-4ogWbPUloxCZ4vWHU7L4QkX8S7AJK7lv-g8838zip0_webex.exe HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:04 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:04 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads/,bcg,1707825773,-1277887456,TC,0-0,AAAAAQ-4ogWbPUloxCZ4vWHU7L4QkX8S7AJK7lv-g8838zip0_webex.exe HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:04 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:04 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads/,bcg,1707825773,-1277887456,TC,0-0,AAAAAQ-4ogWbPUloxCZ4vWHU7L4QkX8S7AJK7lv-g8838zip0_webex.exe HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:04 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:04 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads/,bcg,1707825773,-1277887456,TC,0-0,AAAAAQ-4ogWbPUloxCZ4vWHU7L4QkX8S7AJK7lv-g8838zip0_webex.exe/ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:05 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:05 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:05 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:05 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:05 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:06 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:06 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:06 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads/ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:06 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:07 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:07 -0600] "PROPFIND /C$/Users HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:07 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:07 -0600] "PROPFIND /C$/Users HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:08 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:08 -0600] "PROPFIND /C$/Users HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:08 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:08 -0600] "PROPFIND /C$/Users HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:08 -0600] "PROPFIND /C$/Users HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:09 -0600] "PROPFIND /C$ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:09 -0600] "PROPFIND /C$/Users HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:09 -0600] "PROPFIND /C$ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:09 -0600] "PROPFIND /C$/Users HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:09 -0600] "PROPFIND /C$ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:09 -0600] "PROPFIND /C$/Users/ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:10 -0600] "PROPFIND /C$ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:10 -0600] "PROPFIND /C$ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:10 -0600] "PROPFIND /C$ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:10 -0600] "PROPFIND /C$ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:10 -0600] "PROPFIND /C$/ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:10 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads/,bcg,1707825773,-1277887456,TC,0-0,AAAAAQ-4ogWbPUloxCZ4vWHU7L4QkX8S7AJK7lv-g8838zip0_webex.exe HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:10 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:26 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads/,bcg,1707825773,-1277887456,TC,0-0,AAAAAQ-4ogWbPUloxCZ4vWHU7L4QkX8S7AJK7lv-g8838zip0_webex.exe HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:26 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:26 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads/,bcg,1707825773,-1277887456,TC,0-0,AAAAAQ-4ogWbPUloxCZ4vWHU7L4QkX8S7AJK7lv-g8838zip0_webex.exe HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:26 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:26 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads/,bcg,1707825773,-1277887456,TC,0-0,AAAAAQ-4ogWbPUloxCZ4vWHU7L4QkX8S7AJK7lv-g8838zip0_webex.exe HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:26 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:26 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads/,bcg,1707825773,-1277887456,TC,0-0,AAAAAQ-4ogWbPUloxCZ4vWHU7L4QkX8S7AJK7lv-g8838zip0_webex.exe HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:27 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:27 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads/,bcg,1707825773,-1277887456,TC,0-0,AAAAAQ-4ogWbPUloxCZ4vWHU7L4QkX8S7AJK7lv-g8838zip0_webex.exe/ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:27 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:27 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:27 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:27 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:27 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:27 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:27 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:27 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/Downloads/ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:27 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:28 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:28 -0600] "PROPFIND /C$/Users HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:28 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:28 -0600] "PROPFIND /C$/Users HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:28 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:28 -0600] "PROPFIND /C$/Users HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:28 -0600] "PROPFIND /C$/Users/Hernandez%20Orlando/ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:28 -0600] "PROPFIND /C$/Users HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:28 -0600] "PROPFIND /C$/Users HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:28 -0600] "PROPFIND /C$ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:28 -0600] "PROPFIND /C$/Users HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:29 -0600] "PROPFIND /C$ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:29 -0600] "PROPFIND /C$/Users HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:29 -0600] "PROPFIND /C$ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:29 -0600] "PROPFIND /C$/Users/ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:29 -0600] "PROPFIND /C$ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:29 -0600] "PROPFIND /C$ HTTP/1.1" 501 1126
0:0:0:0:0:0:0:1 - - [08/Feb/2016:14:07:29 -0600] "PROPFIND /C$ HTTP/1.1" 501 1126
